commid_id,commit_message,critical_class_name_list,issue_id
d655e7868f8521d726cf6a854c13a41a61341a1a,"avoid race in OutboundTcpConnection in multi-DC setups
patch by jbellis; reviewed by slebresne for CASSANDRA-3530


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1206098 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3530
c1a6e5da9e630b8d5377dc02ff75e32098d13c62,"Shutdown CL after having flushed non-durable CF
patch by slebresne; reviewed by jbellis for CASSANDRA-3520


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1207262 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3520
5fc19f48c6defc6c0fe8f33c2857735474e33252,"New command to stop running compactions
patch by vijay2win; reviewed by slebresne for CASSANDRA-1740


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1207810 13f79535-47bb-0310-9956-ffa450edef68","['CompactionManager.java', 'NodeProbe.java']",CASSANDRA-1740
37e16faaf6f3f8b804b8cae1a1caad793a0e4329,"Fix assertion error while forwarding writes to local nodes
patch by slebresne; reviewed by jbellis for CASSANDRA-3539


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1207969 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3539
cd8612121d81c1feea4d3da5bca95d1af27caf3b,"Bulk loader is no longer a fat client, hadoop bulk loader output format.
Patch by brandonwilliams, reviewed by Yuki Morishita for CASSANDRA-3045

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1208499 13f79535-47bb-0310-9956-ffa450edef68","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-3045
554223b4a65c7839c36e8a17e36636b92f4f15a0,"remove assumption that key and token are in bijection
patch by slebresne; reviewed by jbellis for CASSANDRA-1034


git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1208993 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java', 'MessagingService.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-1034
5ae93209f29aab470dbe159eadc040bee073c5f5,"Prevent NPE when encryption options are missing.
Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-3489

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1209229 13f79535-47bb-0310-9956-ffa450edef68","['Config.java', 'MessagingService.java']",CASSANDRA-3489
a795eb936deea623d7d521da6ed2fc371c0d925a,"fix race between cf flush and its 2ndary indexes flush
patch by slebresne; reviewed by jbellis for CASSANDRA-3547


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1209397 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3547
cef35c0c68f8eae76fbb99424fa0cc8712e4d7d8,"fix adding to leveled manifest after streaming
patch by jbellis; reviewed by Ben Coverston and tested by Joe Siegrist for CASSANDRA-3536

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1209543 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-3536
41ef1b550ac0c3fc94f05cf50afd26f7c64bf4ea,"use cannonical host for local node in nodetool info
patch by Rick Branson; reviewed by jbellis for CASSANDRA-3556

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1209608 13f79535-47bb-0310-9956-ffa450edef68",['NodeProbe.java'],CASSANDRA-3556
41a8903cfb77d3521e02e176bd7f8b3683026e35,"JMX-enabled incremental_backups setting.
Patch by brandonwilliams reviewed by jbellis for CASSANDRA-3561

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1209622 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-3561
eaca5341522a079dcecc181d229728da418ff2d6,"Optimize componentsFor method for compaction and startup time
patch by jbellis and Eric Parusel; reviewed by slebresne for CASSANDRA-3532

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1209689 13f79535-47bb-0310-9956-ffa450edef68","['CompactionManager.java', 'SSTableReader.java']",CASSANDRA-3532
c2626cdf241ff1e380255eab58155ac45fa1d4ce,"include CL in getRangeSlice debug logging
patch by Pedro Rafael; reviewed by jbellis for CASSANDRA-3562

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1209726 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3562
fe1e7fce60fbe2652a44e535e9bbd9bf04a0ef39,"multithreaded streaming
patch by Peter Schuller; reviewed by yukim for CASSANDRA-3494

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1210748 13f79535-47bb-0310-9956-ffa450edef68",['MessagingService.java'],CASSANDRA-3494
8480f06e324e0bc2e042b7c1c483e08132d81eb4,"remove nonlocal DC write optimization
patch by Vijay; reviewed by jbellis for CASSANDRA-3577

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1210902 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3577
8623bfb19f52a83472c673b1ad5acf06b40795c9,"'describe ring' moved from CLI to nodetool and available through JMX
patch by Jackson Chung; reviewed by Pavel Yaskevich for CASSANDRA-3220

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1211581 13f79535-47bb-0310-9956-ffa450edef68","['StorageService.java', 'NodeProbe.java']",CASSANDRA-3220
e21cda43ca924e8aba692f7992abb6e8181e4961,"add back partitioner in sstable metadata
patch by yukim; reviewed by slebresne for CASSANDRA-3540


git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1211848 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-3540
ec624f50957776a444c28d6fea028786fe97640c,"Improve memtable slice iteration performance
patch by slebresne; reviewed by jbellis for CASSANDRA-3545


git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1211999 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3545
d016a08ada8707f221fc1b27e19af8a461254c81,"multi-dc replication optimization supporting CL > ONE
patch by Vijay and jbellis for CASSANDRA-3577

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1212088 13f79535-47bb-0310-9956-ffa450edef68","['MessagingService.java', 'StorageProxy.java']",CASSANDRA-3577
508503d1672a9ec876cf9134cea0a1099c6d9070,"improve UserInterruptedException encapsulation (and renamed to CompactionInterruptedException)
patch by jbellis; reviewed by slebresne for CASSANDRA-3582

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1212092 13f79535-47bb-0310-9956-ffa450edef68",['CompactionManager.java'],CASSANDRA-3582
a7d0cdef578aabf18fca804343400e6fa03b5fd0,"range and index scans now only send requests to enough replicas to satisfy requested CL + RR
patch by Vijay and jbellis for CASSANDRA-3598

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1212552 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-3598
96d92fb5d9e16e1d7b5871e0c1117f00e2e166c6,"Prevent gossiper from adding itself to saved endpoints.
Patch by brandonwilliams reviewed by Paul Cannon for CASSANDRA-3485.

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-0.8@1212624 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3485
8cf9f2deda1fa2d1300813b6a0a4f3a23e00f011,"Allow overriding RING_DELAY.
Patch by brandonwilliams reviewed by slebresne for CASSANDRA-3600

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1213346 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3600
5fa71cce0be9dc8a86cee957c00fd890fd660237,"Bootstrapping nodes ensure schema is complete before continuing.
Patch by brandonwilliams reviewed by jbellis for CASSANDRA-3629

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1214399 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3629
9bec1e42a60e4e7e8c3d16cd45ac44447704ef65,"CQL support for prepared statements

Patch by Rick Shaw; reviewed by eevans for CASSANDRA-2475

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1214520 13f79535-47bb-0310-9956-ffa450edef68",['SelectStatement.java'],CASSANDRA-247
f59ca1d045c7d2c7c42053533409f7e5416c3c89,"review-related code-style fixes and cleanups

Patch by eevans; reviewed by Rick Shaw for CASSANDRA-2475

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1214523 13f79535-47bb-0310-9956-ffa450edef68",['SelectStatement.java'],CASSANDRA-247
e3c5d5d4335150e76b3e7e5ea7147f33ddc49910,"stop thrift service in shutdown hook so we can quiesce MessagingService
patch by jbellis; reviewed by Brandon Williams for CASSANDRA-3335

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1221467 13f79535-47bb-0310-9956-ffa450edef68","['MessagingService.java', 'StorageService.java']",CASSANDRA-3335
8cb9aa4e3e724e6b4b8229de05c2301bf3588067,"Flush non-cfs backed secondary indexes along with memtables
Patch by tjake; reviewed by xedin for: CASSANDRA-3659



git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1222317 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3659
a9c820b43238abbef0636660d67ea76871ce4aca,"add nodetool setstreamthroughput
patch by Peter Schuller; reviewed by yukim for CASSANDRA-3571

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1222419 13f79535-47bb-0310-9956-ffa450edef68","['StorageService.java', 'NodeProbe.java']",CASSANDRA-3571
1cde4ac54dfb9f015d7bf95059caf2c54c3c1e4a,"Allow setting compaction strategy via JMX.
Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-3452

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1222423 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3452
acfacbd8d4e79ddb1285a1cb65c8ec8b61b99d2b,"Add 'write survey' mode that bootstraps but does not join.
Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-3452

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1222425 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-3452
23e1aa4c047061da3ab32f222f2172979967fd45,"attempt hint delivery every ten minutes; hint handoff throttle delay default changed to 1ms, from 50
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3554

git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1222467 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-3554
295aedb278e7a495213241b66bc46d763fd4ce66,"global key/row caches
patch by Pavel Yaskevich; reviewed by Sylvain Lebresne for CASSANDRA-3143

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1222715 13f79535-47bb-0310-9956-ffa450edef68","['Config.java', 'DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-3143
3150815d271fe9e656ef19e2f4fa5438344b273e,"Secondary Indexes should report memory consumption
Patch by tjake; reviewed by jbellis for CASSANDRA-3155



git-svn-id: https://svn.apache.org/repos/asf/cassandra/branches/cassandra-1.0@1222806 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-3155
23785c37360e04cead8a2f036f7ee79a4d6eaaab,"Optimize key count estimation when opening sstable on startup
patch by Melvin Wang and jbellis; reviewed by slebresne for CASSANDRA-2988

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1224679 13f79535-47bb-0310-9956-ffa450edef68",['SSTableReader.java'],CASSANDRA-2988
2eacaf737832f60c8b92b0a48a7df3a523e274f3,"fix javadoc problems
patch by Dave Brosius; reviewed by jbellis for CASSANDRA-3664

git-svn-id: https://svn.apache.org/repos/asf/cassandra/trunk@1224680 13f79535-47bb-0310-9956-ffa450edef68","['CassandraDaemon.java', 'StorageService.java']",CASSANDRA-3664
952c6e536b90abe94874813030033975e33672a4,"clean up streamExecutors map
patch by jbellis; reviewed by pschuller for CASSANDRA-3679",['MessagingService.java'],CASSANDRA-3679
c0af7f604189f9e2a21fed397ad32c43a8aff89f,"avoid returning internal Cassandra classes over JMX
patch by Nick Bailey; reviewed by yukim for CASSANDRA-2805","['CompactionManager.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-2805
b9813ed388f9672ac4099d4a72c6362edc442ede,"a way to deactivate global key/row cache on per-CF basis
patch by Pavel Yaskevich; reviewed by Sylvain Lebresne for CASSANDRA-3667","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-3667
eca0c4856fbc42d833aead796c82fc2939cbfd5b,"Allow setting rpc_timeout via JMX.
Patch by Ruben Terrazas, reviewed by brandonwilliams for CASSANDRA-2940","['DatabaseDescriptor.java', 'StorageProxy.java']",CASSANDRA-2940
89e54091fd2b55363f3a4917d0883d688c9e8a9c,"Fix assertionError for CF with gc_grace = 0

patch by slebresne and jbellis for CASSANDRA-3579",['ColumnFamilyStore.java'],CASSANDRA-3579
185eca5d1fa7e384bb888c144d06abbced0fd577,"prevent slow clients from postponing shutdown indefinitely
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-3727","['MessagingService.java', 'StorageService.java']",CASSANDRA-3727
9ad560d2fbb7f4a9a2cbac5741fe9301919b6319,"Bootstrapping nodes never use the hibernation state.
Patch by brandonwilliams, reviewed by vijay for CASSANDRA-3737",['StorageService.java'],CASSANDRA-3737
9f04f3e16ecb2a52c91afe21309e496dbfde3070,"Bootstrapping nodes never use the hibernation state.
Patch by brandonwilliams, reviewed by vijay for CASSANDRA-3737",['StorageService.java'],CASSANDRA-3737
0456b7eb231275fba368d35fb861b09096fdd8fb,"Allow doing a range slice with a limit of columns instead of rows

patch by slebresne; reviewed by jbellis for CASSANDRA-3742","['ColumnFamilyStore.java', 'StorageProxy.java']",CASSANDRA-37
35f7bc597a8d26ca88526cf0d5208c13bdda523d,"Allow rangeSlice queries to be start/end inclusive/exclusive

patch by slebresne; reviewed by jbellis for CASSANDRA-3749","['ColumnFamilyStore.java', 'SSTableReader.java', 'StorageProxy.java']",CASSANDRA-37
9bfdb01f00bdd88165fac9d07e7f6b60700ca40b,"use entryset looping instead of key + get
patch by Dave Brosius; reviewed by jbellis for CASSANDRA-3688",['StorageService.java'],CASSANDRA-3688
2bc0d4db9d1b8fe074c7f79e90420072d5890ace,"clean up AbtractType generics treatment
patch by Dave Brosius; reviewed by jbellis for CASSANDRA-3689",['ColumnFamilyStore.java'],CASSANDRA-3689
492d44e1586eb6f73090ec29e7e997940cde314a,"allow using sstable2json on secondary index data

patch by yukim and jbellis for CASSANDRA-3738",['SSTableReader.java'],CASSANDRA-373
d51d6f0b43b006b40ec3c1d6d13e2155b58136c0,"propagate range filter to ColumnFamilyRecordReader
patch by jbellis; reviewed by brandonwilliams for CASSANDRA-2878",['ColumnFamilyStore.java'],CASSANDRA-2878
37b079352d412bb67036aa4130107728b9c8ae0d,"Allow concurrent schema migrations
patch by Pavel Yaskevich; reviewed by Jonathan Ellis for CASSANDRA-1391","['DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-1391
86a7a3d1a0ba38e9c1f110814517f1b7630cfa51,"Reduce memory used by primary index sample
patch by Radim Kolar and yukim; reviewed by jbellis for CASSANDRA-3743",['SSTableReader.java'],CASSANDRA-3743
8142a2fe93d1ac517e2056b61d4c53c6a4da57ea,"Add snapshot command to trigger snapshot on remote node

patch by vijay; reviewed by slebresne for CASSANDRA-3721 (first part)",['StorageService.java'],CASSANDRA-3721
655ccc3abfc0f3fbe974d3f52cd38bf0d6afe2a9,"CQL 3.0 beta

patch by slebresne; reviewed by jbellis and urandom for CASSANDRA-3761","['SelectStatement.java', 'StorageService.java']",CASSANDRA-3761
e0aec20f451515d23c84d1ce61666b43dd928f11,"Clean up isMarkedForDelete to avoid relying on the current time where possible
patch by slebresne; reviewed by jbellis for CASSANDRA-3716",['ColumnFamilyStore.java'],CASSANDRA-3716
f5f3065843da6d5d1ba173f433873c10f9a27f80,"fix bad comparison of column name against * or 1
patch by dbrosius; reviewed by jbellis for CASSANDRA-3787",['SelectStatement.java'],CASSANDRA-3787
e10eb19e85834aeea4514a968613d41e1dc0d247,"Update CqlPreparedResult to provide type information

patch by slebresne; reviewed by jbellis for CASSANDRA-3753",['SelectStatement.java'],CASSANDRA-37
b10d5bd705fbbf07c567f61b2d6f68a4c8d22b0b,"synchronize BiMap of bootstrapping tokens
patch by Peter Schuller and jbellis for CASSANDRA-3417",['StorageService.java'],CASSANDRA-3417
4fb3963197761244e86eab7e92883fa0ca0bb687,"fix build
patch by Peter Schuller for CASSANDRA-3806",['StorageService.java'],CASSANDRA-3806
2deee7a4e70c3e17344f7bbd53e9a72a8ac99dba,"Add command to rebuild node without merkle tree calculations

patch by scode; reviewed by jbellis and slebresne for CASSANDRA-3483","['StorageService.java', 'NodeProbe.java']",CASSANDRA-348
3d55a2b033ee7c7333230af5ef7c83b44bd8c8f7,"respect not only row cache capacity but caching mode when trying to read data
patch by Yuki Morishita; reviewed by Pavel Yaskevich for CASSANDRA-3812",['ColumnFamilyStore.java'],CASSANDRA-3812
cba4087cf696e6520082313bc575d88858f5e260,"Allow OutboundTcpConnectionPool to bind any interface.
Patch by brandonwilliams, reviewed by Vijay for CASSANDRA-3839",['Config.java'],CASSANDRA-3839
a35f8787cfbfb2ad60ee7795c104ee05661227dd,"Add optional socket timeout for streaming

patch by vijay2win; reviewed by slebresne for CASSANDRA-3838","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-383
8eccb80a317082897dc04d033fce500ac43e70aa,"Don't read saved row cache when it's disabled

patch by xedin; reviewed by slebresne for CASSANDRA-3849","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-384
099f04e609487a4e01b2e21758593a820869f8d9,"Fix ""Unable to create hard link"" SSTableReaderTest error messages

patch by jbellis and scode; reviewed by slebresne for CASSANDRA-3735",['ColumnFamilyStore.java'],CASSANDRA-373
3459c38d7b0183752e2dcd1cb497d1e502096838,"Support query by names for compact CF (CQL3)

patch by slebresne; reviewed by urandom for CASSANDRA-3791",['SelectStatement.java'],CASSANDRA-379
54528835775460f427989138529624f8a6b6e34c,"fix truncate not to leave behind non-CFS backed secondary indexes
patch by Pavel Yaskevich; reviewed by Jake Luciani for CASSANDRA-3844","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-3844
252287897f18349df3340dbfb3c6040acdcf9ee5,"make SS.getTokenToEndpointMap to sort tokens in ascending order.
Patch by Yuki Morishita, reviewed by brandonwilliams for CASSANDRA-3863",['StorageService.java'],CASSANDRA-3863
